EFX_ID|EFX_NAME|EFX_LEGAL_NAME|EFX_ADDRESS|EFX_CITY|EFX_STATE|EFX_STATEC|EFX_ZIPCODE|EFX_ZIP4|EFX_LAT|EFX_LO-|EFX_GEOPREC|EFX_REGION|EFX_CTRYISOCD|EFX_CTRYNUM|EFX_CTRYNAME|EFX_COUNTYNM|EFX_COUNTY|EFX_CMSA|EFX_CMSADESC|EFX_SOHO|EFX_BIZ|EFX_RES|EFX_CMRA|EFX_CONGRESS|EFX_SECADR|EFX_SECCTY|EFX_SECSTAT|EFX_STATEC2|EFX_SECZIP|EFX_SECZIP4|EFX_SECLAT|EFX_SECLO-|EFX_SECGEOPREC|EFX_SECREGION|EFX_SECCTRYISOCD|EFX_SECCTRYNUM|EFX_SECCTRYNAME|EFX_CTRYTELCD|EFX_GENDER|EFX_ETHNICITY|EFX_MBE|EFX_WBE|EFX_VET|EFX_BUSSIZE|EFX_GOV|EFX_FGOV|EFX_NONPROFIT|EFX_EDU|EFX_BUSSTAT|EFX_BUSSTATCD|EFX_WEB|EFX_YREST|EFX_CORPEMPCNT|EFX_LOCEMPCNT|EFX_CORPEMPCD|EFX_LOCEMPCD|EFX_CORPAMOUNT|EFX_CORPAMOUNTCD|EFX_CORPAMOUNTTP|EFX_CORPAMOUNTPREC|EFX_LOCAMOUNT|EFX_LOCAMOUNTCD|EFX_LOCAMOUNTTP|EFX_LOCAMOUNTPREC|EFX_PUBLIC|EFX_STKEXC|EFX_TCKSYM|EFX_PRIMSIC|EFX_SECSIC1|EFX_SECSIC2|EFX_SECSIC3|EFX_SECSIC4|EFX_PRIMSICDESC|EFX_SECSICDESC1|EFX_SECSICDESC2|EFX_SECSICDESC3|EFX_SECSICDESC4|EFX_PRIMNAICSCODE|EFX_SECNAICS1|EFX_SECNAICS2|EFX_SECNAICS3|EFX_SECNAICS4|EFX_PRIMNAICSDESC|EFX_SECNAICSDESC1|EFX_SECNAICSDESC2|EFX_SECNAICSDESC3|EFX_SECNAICSDESC4|EFX_LEGSUBNUMALL|EFX_LEGSUBNAMEALL|EFX_LEGSUBADDRESSALL|EFX_LEGSUBCITYALL|EFX_LEGSUBSTATEALL|EFX_LEGSUBZIPCODEALL|EFX_LEGSUBZIP4ALL|EFX_LEGSUBCOUNTYALL|EFX_LEGSUBCTRYISOCDALL|EFX_LEGSUBCTRYNUMALL|EFX_LEGSUBCTRYNAMEALL|EFX_LEGDOMULTNUMALL|EFX_LEGDOMULTNAMEALL|EFX_LEGDOMULTADDRESSALL|EFX_LEGDOMULTCITYALL|EFX_LEGDOMULTSTATEALL|EFX_LEGDOMULTZIPCODEALL|EFX_LEGDOMULTZIP4ALL|EFX_LEGDOMULTCOUNTYALL|EFX_LEGDOMULTCTRYISOCDALL|EFX_LEGDOMULTCTRYNUMALL|EFX_LEGDOMULTCTRYNAMEALL|EFX_LEGULTNUMALL|EFX_LEGULTNAMEALL|EFX_LEGULTADDRESSALL|EFX_LEGULTCITYALL|EFX_LEGULTSTATEALL|EFX_LEGULTZIPCODEALL|EFX_LEGULTZIP4ALL|EFX_LEGULTCOUNTYALL|EFX_LEGULTCTRYISOCDALL|EFX_LEGULTCTRYNUMALL|EFX_LEGULTCTRYNAMEALL|EFX_LEGULTPARENTIND|EFX_LEGPARENTIND|EFX_LEGLINKEDIND|EFX_AFFLULTNUMALL|EFX_AFFLULTNAMEALL|EFX_AFFLULTADDRESSALL|EFX_AFFLULTCITYALL|EFX_AFFLULTSTATEALL|EFX_AFFLULTZIPCODEALL|EFX_AFFLULTZIP4ALL|EFX_AFFULTCOUNTYALL|EFX_AFFLULTCTRYISOCDALL|EFX_AFFLULTCTRYNUMALL|EFX_AFFLULTCTRYNAMEALL|EFX_AFFLLINKEDIND|EFX_FRANCHISE|EFX_AFFLULTPARENTIND|EFX_AFFLPARENTIND|EFX_FOREIGN|EFX_FAILRATE|EFX_FAILLEVEL|EFX_FAILREASON1|EFX_FAILREASON2|EFX_FAILREASON3|EFX_FAILREASON4|EFX_CREDITSCORE|EFX_CREDITCLASS|EFX_CREDITPERC|EFX_CREDITREASON1|EFX_CREDITREASON2|EFX_CREDITREASON3|EFX_CREDITREASON4|EFX_BANKRUPTCY|EFX_DEAD|EFX_DEADDT|EFX_MRKT_TELEVER|EFX_MRKT_TELESCORE|EFX_MRKT_TOTALSCORE|EFX_MRKT_TOTALIND|EFX_MRKT_VACANT|EFX_MRKT_SEASONAL|EFX_EXTRACT_DATE
1406|NLLY AN||178 N IENST RD 1|AMHERST|MA|25|1111|1777|41.378571|-71.511111|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||||||www.abc.nllyan.com|1975|3|2|A|A|61|A|Corporate Sales|MDL|62|A|Location Sales|MDL||||8049|||||OFFICES AND CLINICS OF HEALTH PRACTITIONERS, NEC|||||621330|624000|624190|621399||Offices of Mental Health Practitioners (except Physicians)|Social Assistance|Other Individual and Family Services|Offices of All Other Miscellaneous Health Practitioners||1416|NLLDY AND|178 N IEDNT RD RD 1|GWM|MA|1111|1777|15|USA|840|United States of America|1416|NLLDY AND|178 N IEDNT RD RD 1|GWM|MA|1111|1777|15|USA|840|United States of America|1416|NLLDY AND|178 N IEDNT RD RD 1|GWM|MA|1111|1777|15|USA|840|United States of America||||1416|NLLDY AND|178 N IEDNT RD RD 1|GWM|MA|1111|1777|15|USA|840|United States of America||||||||||||473|3|44||||||||Y|5|5|M|||6/21/2021
1407|JNFA  MKNN||48 N IENST RD 313|AMHERST|MA|25|1111|1741|41.37648|-71.511141|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||||||www.abc.jnfamknn.com|1994|3|1|A|A|61|A|Corporate Sales|MDL|62|A|Location Sales|MDL||||8049|8111|9222|8000||OFFICES AND CLINICS OF HEALTH PRACTITIONERS, NEC|LEGAL SERVICES|LEGAL COUNSEL AND PROSECUTION|HEALTH SERVICES||621330|624000|621399|||Offices of Mental Health Practitioners (except Physicians)|Social Assistance|Offices of All Other Miscellaneous Health Practitioners|||1417|JNFA  MDKNN|48 N IEDNT RD RD 313|GWM|MA|1111|1741|15|USA|840|United States of America|1417|JNFA  MDKNN|48 N IEDNT RD RD 313|GWM|MA|1111|1741|15|USA|840|United States of America|1417|JNFA  MDKNN|48 N IEDNT RD RD 313|GWM|MA|1111|1741|15|USA|840|United States of America||||1417|JNFA  MDKNN|48 N IEDNT RD RD 313|GWM|MA|1111|1741|15|USA|840|United States of America||||||1|1|||||504|2|72|C0066|C1209|C1206|C1324||||Y|5|5|M|||6/21/2021
1410|BANTN KN EW||5 AGAW EN |AMHERST|MA|25|1111|1675|41.377537|-71.477847|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA|||Y||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||||||www.abc.bantnknew.com|2001|12|12|C|C|743|B|Corporate Sales|MDL|943|B|Location Sales|MDL||||8049|8322||||OFFICES AND CLINICS OF HEALTH PRACTITIONERS, NEC|INDIVIDUAL AND FAMILY SOCIAL SERVICES||||624190|624000|621330|||Other Individual and Family Services|Social Assistance|Offices of Mental Health Practitioners (except Physicians)|||1411|BANDTN KN EDDW|5 ADGAW EN|GWM|MA|1111|1675|15|USA|840|United States of America|1411|BANDTN KN EDDW|5 ADGAW EN|GWM|MA|1111|1675|15|USA|840|United States of America|1411|BANDTN KN EDDW|5 ADGAW EN|GWM|MA|1111|1675|15|USA|840|United States of America||||1411|BANDTN KN EDDW|5 ADGAW EN|GWM|MA|1111|1675|15|USA|840|United States of America||||||||||||470|3|43|||||||| |1|1|A|||6/21/2021
1411|GAATT, UN N GAATT UN||57 EYMI A |AMHERST|MA|25|1111|3746|41.376147|-71.511871|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2|PO BOX 577|LEEDS|MA|25|1153|588|41.351487|-71.711341|255||USA|840|United States of America|1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.gaattunngaattun.com|2000|4|2|A|A|187|A|Corporate Sales|MDL|289|A|Location Sales|MDL||||8322|||||INDIVIDUAL AND FAMILY SOCIAL SERVICES|||||624190|624000||||Other Individual and Family Services|Social Assistance||||1411|GAATT, DUDN N GAATT DUDN|57 EYMI DA|GWM|MA|1111|3717|15|USA|840|United States of America|1411|GAATT, DUDN N GAATT DUDN|57 EYMI DA|GWM|MA|1111|3717|15|USA|840|United States of America|1411|GAATT, DUDN N GAATT DUDN|57 EYMI DA|GWM|MA|1111|3717|15|USA|840|United States of America||||1411|GAATT, DUDN N GAATT DUDN|57 EYMI DA|GWM|MA|1111|3717|15|USA|840|United States of America||||||3|1|||||497|3|60|C0066|C1206|C1209|C1324|||| |1|1|A|||6/21/2021
1413| BTTA ALLOAI AU||74 N IAIST |AMHERST|MA|25|1111|1114|41.377831|-71.511177|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||Y||||www.abc.bttaalloaiau.com|1968|3|2|A|A|61|A|Corporate Sales|MDL|61|A|Location Sales|MDL||||8399|8322|8211|||SOCIAL SERVICES, NEC|INDIVIDUAL AND FAMILY SOCIAL SERVICES|ELEMENTARY AND SECONDARY SCHOOLS|||813319|624229|624190|611110||Other Social Advocacy Organizations|Other Community Housing Services|Other Individual and Family Services|Elementary and Secondary Schools||1413| BTTA DALLDOAI AUD|74 N IADIDT RD|GWM|MA|1111|1114|15|USA|840|United States of America|1413| BTTA DALLDOAI AUD|74 N IADIDT RD|GWM|MA|1111|1114|15|USA|840|United States of America|1413| BTTA DALLDOAI AUD|74 N IADIDT RD|GWM|MA|1111|1114|15|USA|840|United States of America||||1413| BTTA DALLDOAI AUD|74 N IADIDT RD|GWM|MA|1111|1114|15|USA|840|United States of America||||||2|1|||||495|3|59|C0392|H1195|G4000|C1209||||Y|5|5|M|||6/21/2021
1414|M AUNG IATNEI||461 MAIN ST 1|AMHERST|MA|25|1111|1678|41.37578|-71.511111|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|Y||||||www.abc.maungiatnei.com|2001|4|2|A|A|151|A|Corporate Sales|MDL|250|A|Location Sales|MDL||||9531|6162|9121|8322|9441|ADMINISTRATION OF HOUSING PROGRAMS|MORTGAGE BANKERS AND LOAN CORRESPONDENTS|LEGISLATIVE BODIES|INDIVIDUAL AND FAMILY SOCIAL SERVICES|ADMINISTRATION OF SOCIAL, HUMAN RESOURCE AND INCOME MAINTENANCE PROGRAMS|925110|624000|624190|||Administration of Housing Programs|Social Assistance|Other Individual and Family Services|||1414|MDD AUDNG IATNEI|461 MAIN RD RD 1|GWM|MA|1111|1678|15|USA|840|United States of America|1414|MDD AUDNG IATNEI|461 MAIN RD RD 1|GWM|MA|1111|1678|15|USA|840|United States of America|1414|MDD AUDNG IATNEI|461 MAIN RD RD 1|GWM|MA|1111|1678|15|USA|840|United States of America||||1414|MDD AUDNG IATNEI|461 MAIN RD RD 1|GWM|MA|1111|1678|15|USA|840|United States of America||||||||||||530|1|92||||||||Y|5|5|M|||6/21/2021
1416|TVA OAINTA FA NINNT EVNG|TVA INCNTA CORPA NINNT EVNG, LLC.|111 E FAM WAY |AMHERST|MA|25|1111|1714|41.35731|-71.488487|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.tvaoaintafaninntevng.com|1974|125|100|F|F|11174|F|Corporate Sales|MDL|11274|F|Location Sales|MDL||||8322|8399||||INDIVIDUAL AND FAMILY SOCIAL SERVICES|SOCIAL SERVICES, NEC||||624229|624190|813319|624120||Other Community Housing Services|Other Individual and Family Services|Other Social Advocacy Organizations|Services for the Elderly and Persons with Disabilities||1416|DTVAD DOAINTA FA NDINDNT EVNG|111 ED FAM ET|GWM|MA|1111|1714|15|USA|840|United States of America|1416|DTVAD DOAINTA FA NDINDNT EVNG|111 ED FAM ET|GWM|MA|1111|1714|15|USA|840|United States of America|1416|DTVAD DOAINTA FA NDINDNT EVNG|111 ED FAM ET|GWM|MA|1111|1714|15|USA|840|United States of America||||1416|DTVAD DOAINTA FA NDINDNT EVNG|111 ED FAM ET|GWM|MA|1111|1714|15|USA|840|United States of America||||||5|2|C0207||||450|3|37|C0066|H1195|C0392|C1209||||Y|5|5|M|||6/21/2021
1417|MAIN NA OAINTA|MAIN, INCTY CORP|71 BAW V |AMHERST|MA|25|1111|1344|41.373747|-71.518717|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.maettnaoainta.com|1968|3|3|A|A|115|A|Corporate Sales|MDL|205|A|Location Sales|MDL||||8322|||||INDIVIDUAL AND FAMILY SOCIAL SERVICES|||||624120|624000|921120|624229||Services for the Elderly and Persons with Disabilities|Social Assistance|Legislative Bodies|Other Community Housing Services||1417|MAETT DNA DOAINTA|71 BDAWD V|GWM|MA|1111|1171|15|USA|840|United States of America|1417|MAETT DNA DOAINTA|71 BDAWD V|GWM|MA|1111|1171|15|USA|840|United States of America|1417|MAETT DNA DOAINTA|71 BDAWD V|GWM|MA|1111|1171|15|USA|840|United States of America||||1417|MAETT DNA DOAINTA|71 BDAWD V|GWM|MA|1111|1171|15|USA|840|United States of America||||||||||||473|3|44||||||||Y|5|5|M|||6/21/2021
1421|FMEY UAINCMAIN||151 FANG RD AM 3|AMHERST|MA|25|1111|1744|41.381431|-71.517171|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.fmeyuafmaett.com|1996|7|4|B|A|151|A|Corporate Sales|MDL|250|A|Location Sales|MDL||||9441|8322||||ADMINISTRATION OF SOCIAL, HUMAN RESOURCE AND INCOME MAINTENANCE PROGRAMS|INDIVIDUAL AND FAMILY SOCIAL SERVICES||||624229|923130||||Other Community Housing Services|Administration of Human Resource Programs (except Education, Public Health, and Veterans Affairs Programs)||||1411|FMEY UDA F MAETT|151 FANG RD AM 3|GWM|MA|1111|1744|15|USA|840|United States of America|1411|FMEY UDA F MAETT|151 FANG RD AM 3|GWM|MA|1111|1744|15|USA|840|United States of America|1411|FMEY UDA F MAETT|151 FANG RD AM 3|GWM|MA|1111|1744|15|USA|840|United States of America||||1411|FMEY UDA F MAETT|151 FANG RD AM 3|GWM|MA|1111|1744|15|USA|840|United States of America||||||||||||484|3|54||||||||Y|5|5|M|Y||6/21/2021
1424|UTA FAOAIN AEAN VLLOAIMNT FUN, EMT|UTA CORPAOAIN AEAN VLLOAIMNT CORPUN, EMT|758 N IENST |AMHERST|MA|25|1111|1311|41.376118|-71.517573|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||Y||Corporation|4|www.abc.utafaoainaeanvlloaimntfunemt.com|1971|2|2|A|A|61|A|Corporate Sales|MDL|62|A|Location Sales|MDL||||8661|||||RELIGIOUS ORGANIZATIONS|||||813110|624000||||Religious Organizations|Social Assistance||||1414|DUTA FADOAIN DAEDAND DVLLDOAIMNT FUND, EMTD|758 N IEDNT RD|GWM|MA|1111|1311|15|USA|840|United States of America|1414|DUTA FADOAIN DAEDAND DVLLDOAIMNT FUND, EMTD|758 N IEDNT RD|GWM|MA|1111|1311|15|USA|840|United States of America|1414|DUTA FADOAIN DAEDAND DVLLDOAIMNT FUND, EMTD|758 N IEDNT RD|GWM|MA|1111|1311|15|USA|840|United States of America||||1414|DUTA FADOAIN DAEDAND DVLLDOAIMNT FUND, EMTD|758 N IEDNT RD|GWM|MA|1111|1311|15|USA|840|United States of America||||||||||||473|3|44|||||||| |1|1|A|Y||6/21/2021
1425|BATAAGATINCMAIN A,LLC.|BATAAGATINCMAIN A, LLC|133 N IENST |AMHERST|MA|25|1111|1737|41.38173|-71.51134|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||Y||Corporation|4|www.abc.bataagatfmaettall.com|1981|10|1|C|A|1816|D|Corporate Sales|MDL|2806|D|Location Sales|MDL||||8399|8093|8099|8322||SOCIAL SERVICES, NEC|SPECIALTY OUTPATIENT FACILITIES, NEC|HEALTH AND ALLIED SERVICES, NEC|INDIVIDUAL AND FAMILY SOCIAL SERVICES||813319|624000|624110|624190||Other Social Advocacy Organizations|Social Assistance|Child and Youth Services|Other Individual and Family Services||1415|BATAAGAT F MAETT A, LLD.|133 N IEDNT RD|GWM|MA|1111|1737|15|USA|840|United States of America|1415|BATAAGAT F MAETT A, LLD.|133 N IEDNT RD|GWM|MA|1111|1737|15|USA|840|United States of America|1415|BATAAGAT F MAETT A, LLD.|133 N IEDNT RD|GWM|MA|1111|1737|15|USA|840|United States of America||||1415|BATAAGAT F MAETT A, LLD.|133 N IEDNT RD|GWM|MA|1111|1737|15|USA|840|United States of America||||||||||||456|3|38|||||||| |1|1|A|||6/21/2021
1428|W AAN TA|W AEAN INCNTA, LLC|155 W V |AMHERST|MA|25|1111|1545|41.367487|-71.513468|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||Y||Corporation|4|www.abc.waanta.com|1986|12|11|C|C|311|A|Corporate Sales|MDL|310|A|Location Sales|MDL||||8351|8399||||CHILD DAY CARE SERVICES|SOCIAL SERVICES, NEC||||624410|813319||||Child Day Care Services|Other Social Advocacy Organizations||||1418|WDDD DADAND DTA|155 WDDD V|GWM|MA|1111|1545|15|USA|840|United States of America|1418|WDDD DADAND DTA|155 WDDD V|GWM|MA|1111|1545|15|USA|840|United States of America|1418|WDDD DADAND DTA|155 WDDD V|GWM|MA|1111|1545|15|USA|840|United States of America||||1418|WDDD DADAND DTA|155 WDDD V|GWM|MA|1111|1545|15|USA|840|United States of America||||||4|1|||||504|2|72|C0066|C1209|C1206|C1324||||Y|5|5|M|||6/21/2021
1429|WTWN Y OAIA,LLC.|WTWN Y INCA, LLC|411 AVAGE A |AMHERST|MA|25|1111|3685|41.346751|-71.516176|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.wtwnyoaiall.com|1988|8|5|B|B|336|A|Corporate Sales|MDL|336|A|Location Sales|MDL||||8351|||||CHILD DAY CARE SERVICES|||||624410|||||Child Day Care Services|||||1417|WDTWND DY DOAIA, LLD.|411 AVAGED DA|GWM|MA|1111|3685|15|USA|840|United States of America|1417|WDTWND DY DOAIA, LLD.|411 AVAGED DA|GWM|MA|1111|3685|15|USA|840|United States of America|1417|WDTWND DY DOAIA, LLD.|411 AVAGED DA|GWM|MA|1111|3685|15|USA|840|United States of America||||1417|WDTWND DY DOAIA, LLD.|411 AVAGED DA|GWM|MA|1111|3685|15|USA|840|United States of America||||||3|1|C0207||||329|5|10|G4000|C0066|C3007|H1195|||| |1|1|A|||6/21/2021
1432|KAE AEOAIA|KAE AEAN UMMA IAGAM  INC|187 ENG IEN WAY |LEVERETT|MA|25|1154|7517|41.455611|-71.514658|255||USA|840|United States of America|Hampshire County|15|    ||Y||Y||2||||||||||||0||1|F|Ethnicity N/A||Y||S|||||Limited Liability Partnership (LLP)|7|www.abc.kaeaeoaia.com|2001|4|1|A|A|41|A|Corporate Sales|MDL|41|A|Location Sales|MDL||||8351|||||CHILD DAY CARE SERVICES|||||624410|||||Child Day Care Services|||||1431|KAED DAEDDOAIA|187 ENG IEN ET|GWM|MA|1154|7517|15|USA|840|United States of America|1431|KAED DAEDDOAIA|187 ENG IEN ET|GWM|MA|1154|7517|15|USA|840|United States of America|1431|KAED DAEDDOAIA|187 ENG IEN ET|GWM|MA|1154|7517|15|USA|840|United States of America||||1431|KAED DAEDDOAIA|187 ENG IEN ET|GWM|MA|1154|7517|15|USA|840|United States of America||||||||||||470|3|43|||||||| |1|1|A|||6/21/2021
1434|MUNTY TN|MAUTT MUNTY TN IAGAM ATA INCTN|1111 N IENST |AMHERST|MA|25|1111|1457|41.374811|-71.471161|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA|||||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||X|||||Corporation|4|www.abc.muntytn.com|1998|2|0|A||6451|E|Corporate Sales|MDL|210|A|Location Sales|MDL||||8322|||||INDIVIDUAL AND FAMILY SOCIAL SERVICES|||||624229|||||Other Community Housing Services|||||143557|MDDDOAII|115 DAUNDY RD|GWM|MA|1111|1716|25|USA|840|United States of America|143557|MDDDOAII|115 DAUNDY RD|GWM|MA|1111|1716|25|USA|840|United States of America|143557|MDDDOAII|115 DAUNDY RD|GWM|MA|1111|1716|25|USA|840|United States of America|||Y|1335185|MUNTY DTN IATNEI|1141 DOWNAINNDTDUT V NW RD 1111|GWM|MA|11136|4113|1|USA|840|United States of America|Y|Y||||3|1|||||523|2|87|C1206|G4000|C1209|C1324|||| |1|1|A|||6/21/2021
1435|AMIAA MNTY TN Y OAIA||61 NG RD |AMHERST|MA|25|1111|1874|41.388137|-71.514738|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.amiaamntytnyoaia.com|1988|18|2|C|A|51|A|Corporate Sales|MDL|50|A|Location Sales|MDL||||8351|8322||||CHILD DAY CARE SERVICES|INDIVIDUAL AND FAMILY SOCIAL SERVICES||||624410|624229|624190|||Child Day Care Services|Other Community Housing Services|Other Individual and Family Services|||1435|AMIDAA DMNTY DTN DY DOAIA|61 DNG RD|GWM|MA|1111|1874|15|USA|840|United States of America|1435|AMIDAA DMNTY DTN DY DOAIA|61 DNG RD|GWM|MA|1111|1874|15|USA|840|United States of America|1435|AMIDAA DMNTY DTN DY DOAIA|61 DNG RD|GWM|MA|1111|1874|15|USA|840|United States of America||||1435|AMIDAA DMNTY DTN DY DOAIA|61 DNG RD|GWM|MA|1111|1874|15|USA|840|United States of America||||||||||||473|3|44||||||||Y|5|5|M|||6/21/2021
1438|IANG T IAAE|IANG T IAAE, LLC|165 MAIN RD |AMHERST|MA|25|1111|1333|41.375711|-71.516111|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.iangtiaae.com|1959|4|4|A|A|113|A|Corporate Sales|MDL|123|A|Location Sales|MDL||||8351|8211||||CHILD DAY CARE SERVICES|ELEMENTARY AND SECONDARY SCHOOLS||||624410|||||Child Day Care Services|||||1438|DIANG DT IADDAE|165 MAIN RD|GWM|MA|1111|1333|15|USA|840|United States of America|1438|DIANG DT IADDAE|165 MAIN RD|GWM|MA|1111|1333|15|USA|840|United States of America|1438|DIANG DT IADDAE|165 MAIN RD|GWM|MA|1111|1333|15|USA|840|United States of America||||1438|DIANG DT IADDAE|165 MAIN RD|GWM|MA|1111|1333|15|USA|840|United States of America||||||1|1|||||514|2|80|C0066|C1209|C1324|||||Y|5|5|M|||6/21/2021
1439|MAK MW FTA AE Y OAIA,LLC.|MAK MW CORPTA AE Y INCA, LLC|813 N IENST |AMHERST|MA|25|1111|4115|41.376731|-71.517541|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA|Y||Y||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||Corporation|4|www.abc.makmwftaaeyoaiall.com|1980|1|1|A|A|151|A|Corporate Sales|MDL|252|A|Location Sales|MDL||||8351|||||CHILD DAY CARE SERVICES|||||624410|713990||||Child Day Care Services|All Other Amusement and Recreation Industries||||1437|MAKD MDW FTA DDAE DY DOAIA, LLD.|813 N IEDNT RD|GWM|MA|1111|4115|15|USA|840|United States of America|1437|MAKD MDW FTA DDAE DY DOAIA, LLD.|813 N IEDNT RD|GWM|MA|1111|4115|15|USA|840|United States of America|1437|MAKD MDW FTA DDAE DY DOAIA, LLD.|813 N IEDNT RD|GWM|MA|1111|4115|15|USA|840|United States of America||||1437|MAKD MDW FTA DDAE DY DOAIA, LLD.|813 N IEDNT RD|GWM|MA|1111|4115|15|USA|840|United States of America||||||5|2|C0022||||504|2|72|C0066|C1209|C1206|C1324|||| |1|1|A|||6/21/2021
1440| ABET T MAIN MAUTT||131 UNVWAYRDY A RD 1|AMHERST|MA|25|1111|1176|41.371577|-71.533111|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||||||www.abc.abettmaettmautt.com|1998|55|55|E|E|3615|D|Corporate Sales|MDL|0|||||||8051|6513|8052|8059|8361|SKILLED NURSING CARE FACILITIES|OPERATORS OF APARTMENT BUILDINGS|INTERMEDIATE CARE FACILITIES|NURSING AND PERSONAL CARE FACILITIES, NEC|RESIDENTIAL CARE|623312|623000|623110|623990|623311|Assisted Living Facilities for the Elderly|Nursing and Residential Care Facilities|Nursing Care Facilities (Skilled Nursing Facilities)|Other Residential Care Facilities|Continuing Care Retirement Communities|1441| ABET T MAETT MDDDAUDTTD|131 UNVETTY DA RD 1|GWM|MA|1111|1181|15|USA|840|United States of America|1441| ABET T MAETT MDDDAUDTTD|131 UNVETTY DA RD 1|GWM|MA|1111|1181|15|USA|840|United States of America|1441| ABET T MAETT MDDDAUDTTD|131 UNVETTY DA RD 1|GWM|MA|1111|1181|15|USA|840|United States of America||||1441| ABET T MAETT MDDDAUDTTD|131 UNVETTY DA RD 1|GWM|MA|1111|1181|15|USA|840|United States of America||||||3|1|||||428|3|32|H0677|C1065|C0392|C1206||||Y|5|5|M|||6/21/2021
1441|BE OAIT||47  IENST RD 1|AMHERST|MA|25|1111|1467|41.374718|-71.517777|255||USA|840|United States of America|Hampshire County|15|8000|Springfield, MA||Y|||2||||||||||||0||1|Gender N/A|Ethnicity N/A||||S|||Y||||www.abc.beoait.com|2005|4|1|A|A|51|A|Corporate Sales|MDL|50|A|Location Sales|MDL||||3559|7389|8399|||SPECIAL INDUSTRY MACHINERY, NEC|BUSINESS SERVICES, NEC|SOCIAL SERVICES, NEC|||813319|813000|813219|||Other Social Advocacy Organizations|Religious, Grantmaking, Civic, Professional, and Similar Organizations|Other Grantmaking and Giving Services|||1441|BE DDDOAITD|47 D IEDNT RD RD 1|GWM|MA|1111|1661|15|USA|840|United States of America|1441|BE DDDOAITD|47 D IEDNT RD RD 1|GWM|MA|1111|1661|15|USA|840|United States of America|1441|BE DDDOAITD|47 D IEDNT RD RD 1|GWM|MA|1111|1661|15|USA|840|United States of America||||1441|BE DDDOAITD|47 D IEDNT RD RD 1|GWM|MA|1111|1661|15|USA|840|United States of America||||||||||||475|3|45||||||||Y|5|5|M|||6/21/2021
